Field Group,Heading Category,Heading,Status,Product Name,Quantity,Units,Value GBP,Actual/Issued Date,Application Area ha,Av Field Unit Price GBP,Crop Group,Field Defined Name,Quantity per Application Area ha,Variety,Year
Wiggs Farm,Variable Costs,Herbicides,Completed,Xerton (17335),2.301,L,59.84,11/15/2018,3.88,26,Wheat Winter,Wf 48 Triangle.A.Gravity,0.593,Gravity,2019
Wiggs Farm,Variable Costs,Herbicides,Completed,Xerton (17335),1.495,L,38.86,11/15/2018,2.52,26,Wheat Winter,Wf 48 Triangle.B.Gravity,0.593,Gravity,2019
Wiggs Farm,Variable Costs,Herbicides,Completed,Xerton (17335),6.364,L,165.48,11/15/2018,10.73,26,Wheat Winter,WF Council House.A.Gravity,0.593,Gravity,2019
Wiggs Farm,Variable Costs,Herbicides,Completed,Xerton (17335),3.339,L,86.82,11/15/2018,5.63,26,Wheat Winter,WF Council House.B.Gravity,0.593,Gravity,2019
,,SUB TOTALS FOR Herbicides,,,,,10317.35,,,,,,,,
Wiggs Farm,Variable Costs,Insecticides,Completed,Aphox (18562),0.812,kg,31.46,6/17/2019,5.64,38.736,Peas Dried,W 45 Heathers Arm.Sakura,0.144,Sakura,2019
Wiggs Farm,Variable Costs,Insecticides,Completed,Aphox (18562),10.188,kg,394.64,6/17/2019,70.76,38.736,Peas Dried,Wf 40-46 Heathers.Sakura,0.144,Sakura,2019
Wiggs Farm,Variable Costs,Insecticides,Completed,Colt 10 CS (18708),0.497,L,22.36,4/18/2019,6.61,45,Beans Dried Spring,Wf 205\6 Wistow Wood.Tiffany,0.075,Tiffany,2019
Wiggs Farm,Variable Costs,Insecticides,Completed,Colt 10 CS (18708),0.495,L,22.29,05/01/2019,6.61,45,Beans Dried Spring,Wf 205\6 Wistow Wood.Tiffany,0.075,Tiffany,2019
Wiggs Farm,Variable Costs,Insecticides,Completed,Colt 10 CS (18708),0.423,L,19.02,05/01/2019,5.64,45,Peas Dried,W 45 Heathers Arm.Sakura,0.075,Sakura,2019
Wiggs Farm,Variable Costs,Insecticides,Completed,Colt 10 CS (18708),5.304,L,238.66,05/01/2019,70.76,45,Peas Dried,Wf 40-46 Heathers.Sakura,0.075,Sakura,2019
Wiggs Farm,Variable Costs,Insecticides,Completed,Kingpin (18626),0.727,L,15.26,3/20/2019,3.88,21,Wheat Winter,Wf 48 Triangle.A.Gravity,0.187,Gravity,2019
Wiggs Farm,Variable Costs,Insecticides,Completed,Kingpin (18626),0.472,L,9.91,3/20/2019,2.52,21,Wheat Winter,Wf 48 Triangle.B.Gravity,0.187,Gravity,2019
Wiggs Farm,Variable Costs,Insecticides,Completed,Kingpin (18626),3.147,L,66.09,3/20/2019,16.8,21,Wheat Winter,Wf 50 Shooting Range.Gravity,0.187,Gravity,2019
Wiggs Farm,Variable Costs,Insecticides,Completed,Sven (18627),2.716,L,49.7,10/31/2018,16.8,18.3,Wheat Winter,Wf 50 Shooting Range.Gravity,0.162,Gravity,2019
Wiggs Farm,Variable Costs,Insecticides,Completed,Sven (18627),0.665,L,12.17,11/15/2018,3.88,18.3,Wheat Winter,Wf 48 Triangle.A.Gravity,0.171,Gravity,2019
Wiggs Farm,Variable Costs,Insecticides,Completed,Sven (18627),0.432,L,7.9,11/15/2018,2.52,18.3,Wheat Winter,Wf 48 Triangle.B.Gravity,0.171,Gravity,2019
Wiggs Farm,Variable Costs,Insecticides,Completed,Sven (18627),1.839,L,33.65,11/15/2018,10.73,18.3,Wheat Winter,WF Council House.A.Gravity,0.171,Gravity,2019
Wiggs Farm,Variable Costs,Insecticides,Completed,Sven (18627),0.965,L,17.65,11/15/2018,5.63,18.3,Wheat Winter,WF Council House.B.Gravity,0.171,Gravity,2019
,,SUB TOTALS FOR Insecticides,,,,,940.78,,,,,,,,
Wiggs Farm,Variable Costs,Seed / Plants,Completed,Gravity,0,kg,0,9/17/2018,2.55,0,Wheat Winter,Wf 48 Triangle.B.Gravity,0,Gravity,2019
Wiggs Farm,Variable Costs,Seed / Plants,Completed,Gravity,598,kg,183.66,10/09/2018,3.97,0.307,Wheat Winter,Wf 48 Triangle.A.Gravity,150.63,Gravity,2019
Wiggs Farm,Variable Costs,Seed / Plants,Completed,Gravity,2455,kg,754,10/09/2018,16.76,0.307,Wheat Winter,Wf 50 Shooting Range.Gravity,146.48,Gravity,2019
Wiggs Farm,Variable Costs,Seed / Plants,Completed,Gravity,1684,kg,517.21,10/09/2018,10.8,0.307,Wheat Winter,WF Council House.A.Gravity,155.926,Gravity,2019
Wiggs Farm,Variable Costs,Seed / Plants,Completed,Gravity,828,kg,254.3,10/09/2018,5.65,0.307,Wheat Winter,WF Council House.B.Gravity,146.549,Gravity,2019
Wiggs Farm,Variable Costs,Seed / Plants,Completed,Mycoguard 720,2.746,L,22.74,5/20/2019,3.88,8.282,Wheat Winter,Wf 48 Triangle.A.Gravity,0.708,Gravity,2019
Wiggs Farm,Variable Costs,Seed / Plants,Completed,Mycoguard 720,1.784,L,14.77,5/20/2019,2.52,8.282,Wheat Winter,Wf 48 Triangle.B.Gravity,0.708,Gravity,2019
Wiggs Farm,Variable Costs,Seed / Plants,Completed,Mycoguard 720,11.891,L,98.48,5/20/2019,16.8,8.282,Wheat Winter,Wf 50 Shooting Range.Gravity,0.708,Gravity,2019
Wiggs Farm,Variable Costs,Seed / Plants,Completed,Mycoguard 720,7.595,L,62.9,5/20/2019,10.73,8.282,Wheat Winter,WF Council House.A.Gravity,0.708,Gravity,2019
Wiggs Farm,Variable Costs,Seed / Plants,Completed,Mycoguard 720,3.985,L,33,5/20/2019,5.63,8.282,Wheat Winter,WF Council House.B.Gravity,0.708,Gravity,2019
Wiggs Farm,Variable Costs,Seed / Plants,Completed,Sakura,14000,kg,8961.22,3/27/2019,70.76,0.64,Peas Dried,Wf 40-46 Heathers.Sakura,197.852,Sakura,2019
Wiggs Farm,Variable Costs,Seed / Plants,Completed,Sakura,1000,kg,640.09,3/28/2019,5.64,0.64,Peas Dried,W 45 Heathers Arm.Sakura,177.305,Sakura,2019
Wiggs Farm,Variable Costs,Seed / Plants,Completed,Tiffany,2203.333,kg,786.5,2/27/2019,6.61,0.357,Beans Dried Spring,Wf 205\6 Wistow Wood.Tiffany,333.333,Tiffany,2019
,,SUB TOTALS FOR Seed / Plants,,,,,12328.88,,,,,,,,
Wiggs Farm,Variable Costs,Trace Elements,Completed,Headland Multiple Pro,3.629,L,25.32,4/23/2019,3.88,6.977,Wheat Winter,Wf 48 Triangle.A.Gravity,0.935,Gravity,2019
Wiggs Farm,Variable Costs,Trace Elements,Completed,Headland Multiple Pro,2.357,L,16.44,4/23/2019,2.52,6.977,Wheat Winter,Wf 48 Triangle.B.Gravity,0.935,Gravity,2019
Wiggs Farm,Variable Costs,Trace Elements,Completed,Headland Multiple Pro,15.713,L,109.63,4/23/2019,16.8,6.977,Wheat Winter,Wf 50 Shooting Range.Gravity,0.935,Gravity,2019
Wiggs Farm,Variable Costs,Trace Elements,Completed,Headland Multiple Pro,10.036,L,70.02,4/23/2019,10.73,6.977,Wheat Winter,WF Council House.A.Gravity,0.935,Gravity,2019
Wiggs Farm,Variable Costs,Trace Elements,Completed,Headland Multiple Pro,5.266,L,36.74,4/23/2019,5.63,6.977,Wheat Winter,WF Council House.B.Gravity,0.935,Gravity,2019
Wiggs Farm,Variable Costs,Trace Elements,Completed,Magnesium 5%,3.923,L,1.99,5/20/2019,3.88,0.508,Wheat Winter,Wf 48 Triangle.A.Gravity,1.011,Gravity,2019
Wiggs Farm,Variable Costs,Trace Elements,Completed,Magnesium 5%,2.548,L,1.29,5/20/2019,2.52,0.508,Wheat Winter,Wf 48 Triangle.B.Gravity,1.011,Gravity,2019
Wiggs Farm,Variable Costs,Trace Elements,Completed,Magnesium 5%,16.987,L,8.63,5/20/2019,16.8,0.508,Wheat Winter,Wf 50 Shooting Range.Gravity,1.011,Gravity,2019
Wiggs Farm,Variable Costs,Trace Elements,Completed,Magnesium 5%,10.849,L,5.51,5/20/2019,10.73,0.508,Wheat Winter,WF Council House.A.Gravity,1.011,Gravity,2019
Wiggs Farm,Variable Costs,Trace Elements,Completed,Magnesium 5%,5.693,L,2.89,5/20/2019,5.63,0.508,Wheat Winter,WF Council House.B.Gravity,1.011,Gravity,2019
Wiggs Farm,Variable Costs,Trace Elements,Completed,Magnesium 5%,3.888,L,1.97,06/06/2019,3.88,0.508,Wheat Winter,Wf 48 Triangle.A.Gravity,1.002,Gravity,2019
Wiggs Farm,Variable Costs,Trace Elements,Completed,Magnesium 5%,2.525,L,1.28,06/06/2019,2.52,0.508,Wheat Winter,Wf 48 Triangle.B.Gravity,1.002,Gravity,2019
Wiggs Farm,Variable Costs,Trace Elements,Completed,Magnesium 5%,16.836,L,8.55,06/06/2019,16.8,0.508,Wheat Winter,Wf 50 Shooting Range.Gravity,1.002,Gravity,2019
Wiggs Farm,Variable Costs,Trace Elements,Completed,Magnesium 5%,10.753,L,5.46,06/06/2019,10.73,0.508,Wheat Winter,WF Council House.A.Gravity,1.002,Gravity,2019
Wiggs Farm,Variable Costs,Trace Elements,Completed,Magnesium 5%,5.642,L,2.87,06/06/2019,5.63,0.508,Wheat Winter,WF Council House.B.Gravity,1.002,Gravity,2019
Wiggs Farm,Variable Costs,Trace Elements,Completed,Manganese,16.336,L,8.41,10/31/2018,16.8,0.515,Wheat Winter,Wf 50 Shooting Range.Gravity,0.972,Gravity,2019
Wiggs Farm,Variable Costs,Trace Elements,Completed,Manganese,4.091,L,2.11,11/15/2018,3.88,0.515,Wheat Winter,Wf 48 Triangle.A.Gravity,1.054,Gravity,2019
Wiggs Farm,Variable Costs,Trace Elements,Completed,Manganese,2.657,L,1.37,11/15/2018,2.52,0.515,Wheat Winter,Wf 48 Triangle.B.Gravity,1.054,Gravity,2019
Wiggs Farm,Variable Costs,Trace Elements,Completed,Manganese,11.315,L,5.82,11/15/2018,10.73,0.515,Wheat Winter,WF Council House.A.Gravity,1.054,Gravity,2019
Wiggs Farm,Variable Costs,Trace Elements,Completed,Manganese,5.937,L,3.06,11/15/2018,5.63,0.515,Wheat Winter,WF Council House.B.Gravity,1.054,Gravity,2019
Wiggs Farm,Variable Costs,Trace Elements,Completed,Manganese,4.405,L,2.27,3/20/2019,3.88,0.515,Wheat Winter,Wf 48 Triangle.A.Gravity,1.135,Gravity,2019
Wiggs Farm,Variable Costs,Trace Elements,Completed,Manganese,2.861,L,1.47,3/20/2019,2.52,0.515,Wheat Winter,Wf 48 Triangle.B.Gravity,1.135,Gravity,2019
Wiggs Farm,Variable Costs,Trace Elements,Completed,Manganese,19.073,L,9.82,3/20/2019,16.8,0.515,Wheat Winter,Wf 50 Shooting Range.Gravity,1.135,Gravity,2019
Wiggs Farm,Variable Costs,Trace Elements,Completed,Manganese,14.1,L,7.26,5/14/2019,5.64,0.515,Peas Dried,W 45 Heathers Arm.Sakura,2.5,Sakura,2019
Wiggs Farm,Variable Costs,Trace Elements,Completed,Manganese,176.9,L,91.05,5/14/2019,70.76,0.515,Peas Dried,Wf 40-46 Heathers.Sakura,2.5,Sakura,2019
Wiggs Farm,Variable Costs,Trace Elements,Completed,Manganese,5.61,L,2.89,6/17/2019,5.64,0.515,Peas Dried,W 45 Heathers Arm.Sakura,0.995,Sakura,2019
Wiggs Farm,Variable Costs,Trace Elements,Completed,Manganese,70.39,L,36.23,6/17/2019,70.76,0.515,Peas Dried,Wf 40-46 Heathers.Sakura,0.995,Sakura,2019
Wiggs Farm,Variable Costs,Trace Elements,Completed,Terrasorb foliar,1.952,L,15.09,3/28/2019,3.88,7.734,Wheat Winter,Wf 48 Triangle.A.Gravity,0.503,Gravity,2019
Wiggs Farm,Variable Costs,Trace Elements,Completed,Terrasorb foliar,1.268,L,9.8,3/28/2019,2.52,7.734,Wheat Winter,Wf 48 Triangle.B.Gravity,0.503,Gravity,2019
Wiggs Farm,Variable Costs,Trace Elements,Completed,Terrasorb foliar,8.451,L,65.36,3/28/2019,16.8,7.734,Wheat Winter,Wf 50 Shooting Range.Gravity,0.503,Gravity,2019
Wiggs Farm,Variable Costs,Trace Elements,Completed,Terrasorb foliar,5.398,L,41.74,3/28/2019,10.73,7.734,Wheat Winter,WF Council House.A.Gravity,0.503,Gravity,2019
Wiggs Farm,Variable Costs,Trace Elements,Completed,Terrasorb foliar,2.832,L,21.9,3/28/2019,5.63,7.734,Wheat Winter,WF Council House.B.Gravity,0.503,Gravity,2019
Wiggs Farm,Variable Costs,Trace Elements,Completed,Terrasorb foliar,3.923,L,30.34,4/23/2019,3.88,7.734,Wheat Winter,Wf 48 Triangle.A.Gravity,1.011,Gravity,2019
Wiggs Farm,Variable Costs,Trace Elements,Completed,Terrasorb foliar,2.548,L,19.71,4/23/2019,2.52,7.734,Wheat Winter,Wf 48 Triangle.B.Gravity,1.011,Gravity,2019
Wiggs Farm,Variable Costs,Trace Elements,Completed,Terrasorb foliar,16.987,L,131.37,4/23/2019,16.8,7.734,Wheat Winter,Wf 50 Shooting Range.Gravity,1.011,Gravity,2019
Wiggs Farm,Variable Costs,Trace Elements,Completed,Terrasorb foliar,10.849,L,83.91,4/23/2019,10.73,7.734,Wheat Winter,WF Council House.A.Gravity,1.011,Gravity,2019
Wiggs Farm,Variable Costs,Trace Elements,Completed,Terrasorb foliar,5.693,L,44.03,4/23/2019,5.63,7.734,Wheat Winter,WF Council House.B.Gravity,1.011,Gravity,2019
Wiggs Farm,Variable Costs,Trace Elements,Completed,Terrasorb foliar,3.923,L,30.34,5/20/2019,3.88,7.734,Wheat Winter,Wf 48 Triangle.A.Gravity,1.011,Gravity,2019
Wiggs Farm,Variable Costs,Trace Elements,Completed,Terrasorb foliar,2.548,L,19.71,5/20/2019,2.52,7.734,Wheat Winter,Wf 48 Triangle.B.Gravity,1.011,Gravity,2019
Wiggs Farm,Variable Costs,Trace Elements,Completed,Terrasorb foliar,16.987,L,131.37,5/20/2019,16.8,7.734,Wheat Winter,Wf 50 Shooting Range.Gravity,1.011,Gravity,2019
Wiggs Farm,Variable Costs,Trace Elements,Completed,Terrasorb foliar,10.849,L,83.91,5/20/2019,10.73,7.734,Wheat Winter,WF Council House.A.Gravity,1.011,Gravity,2019
Wiggs Farm,Variable Costs,Trace Elements,Completed,Terrasorb foliar,5.693,L,44.03,5/20/2019,5.63,7.734,Wheat Winter,WF Council House.B.Gravity,1.011,Gravity,2019
Wiggs Farm,Variable Costs,Trace Elements,Completed,Zinc,3.88,L,24.7,5/20/2019,3.88,6.366,Wheat Winter,Wf 48 Triangle.A.Gravity,1,Gravity,2019
Wiggs Farm,Variable Costs,Trace Elements,Completed,Zinc,2.52,L,16.04,5/20/2019,2.52,6.366,Wheat Winter,Wf 48 Triangle.B.Gravity,1,Gravity,2019
Wiggs Farm,Variable Costs,Trace Elements,Completed,Zinc,16.8,L,106.94,5/20/2019,16.8,6.366,Wheat Winter,Wf 50 Shooting Range.Gravity,1,Gravity,2019
Wiggs Farm,Variable Costs,Trace Elements,Completed,Zinc,10.73,L,68.3,5/20/2019,10.73,6.366,Wheat Winter,WF Council House.A.Gravity,1,Gravity,2019
Wiggs Farm,Variable Costs,Trace Elements,Completed,Zinc,5.63,L,35.84,5/20/2019,5.63,6.366,Wheat Winter,WF Council House.B.Gravity,1,Gravity,2019
,,SUB TOTALS FOR Trace Elements,,,,,1494.77,,,,,,,,
,SUB TOTALS FOR Variable Costs,,,,,,44200.91,,,,,,,,
Wood Farm,Variable Costs,Adjuvants,Completed,Remix,0.8,L,12.94,10/05/2018,4.01,16.173,Wheat Winter,Pingle 71 Ten Acre.Dunston,0.2,Dunston,2019
Wood Farm,Variable Costs,Adjuvants,Completed,Roller,0.455,L,21.78,3/20/2019,4.01,47.85,Wheat Winter,Pingle 71 Ten Acre.Dunston,0.114,Dunston,2019
Wood Farm,Variable Costs,Adjuvants,Completed,Stringray,1.734,L,48.53,5/22/2019,16.87,27.99,Oats Spring,Pingle 72 Pingle Wood.Mascani,0.103,Mascani,2019
,,SUB TOTALS FOR Adjuvants,,,,,83.26,,,,,,,,
Wood Farm,Variable Costs,Fertiliser,Completed,Di Ammonium Phosphate,786,kg,277.47,3/25/2019,4.01,0.353,Wheat Winter,Pingle 71 Ten Acre.Dunston,196.01,Dunston,2019
Wood Farm,Variable Costs,Fertiliser,Completed,N26-37S,1495,kg,325.02,04/01/2019,16.87,0.217,Oats Spring,Pingle 72 Pingle Wood.Mascani,88.619,Mascani,2019
Wood Farm,Variable Costs,Fertiliser,Completed,N26-37S,277,kg,60.22,04/01/2019,4.01,0.217,Wheat Winter,Pingle 71 Ten Acre.Dunston,69.077,Dunston,2019
Wood Farm,Variable Costs,Fertiliser,Completed,Nitroflo 30%N,564,L,148.81,3/22/2019,4.01,0.264,Wheat Winter,Pingle 71 Ten Acre.Dunston,140.648,Dunston,2019
Wood Farm,Variable Costs,Fertiliser,Completed,Nitroflo 30%N,1711,L,451.43,3/26/2019,16.87,0.264,Oats Spring,Pingle 72 Pingle Wood.Mascani,101.423,Mascani,2019
Wood Farm,Variable Costs,Fertiliser,Completed,Nitroflo 30%N,529,L,139.57,04/12/2019,4.01,0.264,Wheat Winter,Pingle 71 Ten Acre.Dunston,131.92,Dunston,2019
Wood Farm,Variable Costs,Fertiliser,Completed,Nitroflo 30%N,2900,L,765.14,4/15/2019,16.87,0.264,Oats Spring,Pingle 72 Pingle Wood.Mascani,171.903,Mascani,2019
Wood Farm,Variable Costs,Fertiliser,Completed,Nitroflo 30%N,666,L,175.72,05/08/2019,4.01,0.264,Wheat Winter,Pingle 71 Ten Acre.Dunston,166.085,Dunston,2019
,,SUB TOTALS FOR Fertiliser,,,,,2343.38,,,,,,,,
Wood Farm,Variable Costs,Fungicides,Completed,Ceando (16012),2.017,L,32.28,3/28/2019,4.01,16,Wheat Winter,Pingle 71 Ten Acre.Dunston,0.503,Dunston,2019
Wood Farm,Variable Costs,Fungicides,Completed,Ceando (16012),8.435,L,134.96,5/15/2019,16.87,16,Oats Spring,Pingle 72 Pingle Wood.Mascani,0.5,Mascani,2019
Wood Farm,Variable Costs,Fungicides,Completed,Ceando (16012),9.086,L,145.38,6/17/2019,16.87,16,Oats Spring,Pingle 72 Pingle Wood.Mascani,0.539,Mascani,2019
Wood Farm,Variable Costs,Fungicides,Completed,Conclude (16905),8.435,L,134.79,5/15/2019,16.87,15.98,Oats Spring,Pingle 72 Pingle Wood.Mascani,0.5,Mascani,2019
Wood Farm,Variable Costs,Fungicides,Completed,Conclude (16905),8.905,L,142.3,6/17/2019,16.87,15.98,Oats Spring,Pingle 72 Pingle Wood.Mascani,0.528,Mascani,2019
Wood Farm,Variable Costs,Fungicides,Completed,Eclipse (11731),4.411,L,69.78,5/20/2019,4.01,15.82,Wheat Winter,Pingle 71 Ten Acre.Dunston,1.1,Dunston,2019
Wood Farm,Variable Costs,Fungicides,Completed,Monkey (18382),4.019,L,64.18,06/06/2019,4.01,15.97,Wheat Winter,Pingle 71 Ten Acre.Dunston,1.002,Dunston,2019
Wood Farm,Variable Costs,Fungicides,Completed,Nebula (15229),5.053,L,93.53,4/23/2019,4.01,18.51,Wheat Winter,Pingle 71 Ten Acre.Dunston,1.26,Dunston,2019
Wood Farm,Variable Costs,Fungicides,Completed,Priaxor EC (17371),2.606,L,96.37,5/20/2019,4.01,36.976,Wheat Winter,Pingle 71 Ten Acre.Dunston,0.65,Dunston,2019
Wood Farm,Variable Costs,Fungicides,Completed,Resort (17861),4.042,L,22.48,4/23/2019,4.01,5.56,Wheat Winter,Pingle 71 Ten Acre.Dunston,1.008,Dunston,2019
Wood Farm,Variable Costs,Fungicides,Completed,Unizeb Gold (18186),6.028,L,30.8,06/06/2019,4.01,5.11,Wheat Winter,Pingle 71 Ten Acre.Dunston,1.503,Dunston,2019
,,SUB TOTALS FOR Fungicides,,,,,966.85,,,,,,,,
Wood Farm,Variable Costs,Growth Regulators,Completed,Agrovista 3 See 750 (15975),6.064,L,11.52,4/23/2019,4.01,1.9,Wheat Winter,Pingle 71 Ten Acre.Dunston,1.512,Dunston,2019
Wood Farm,Variable Costs,Growth Regulators,Completed,Canopy (16314),2.026,L,32.23,3/28/2019,4.01,15.908,Wheat Winter,Pingle 71 Ten Acre.Dunston,0.505,Dunston,2019
Wood Farm,Variable Costs,Growth Regulators,Completed,Canopy (16314),10.246,L,163,5/22/2019,16.87,15.908,Oats Spring,Pingle 72 Pingle Wood.Mascani,0.607,Mascani,2019
Wood Farm,Variable Costs,Growth Regulators,Completed,Optimus (18817),0.606,L,20.9,4/23/2019,4.01,34.47,Wheat Winter,Pingle 71 Ten Acre.Dunston,0.151,Dunston,2019
,,SUB TOTALS FOR Growth Regulators,,,,,227.65,,,,,,,,
Wood Farm,Variable Costs,Herbicides,Completed,Fence (17393),1.95,L,123.91,10/31/2018,4.01,63.555,Wheat Winter,Pingle 71 Ten Acre.Dunston,0.486,Dunston,2019
Wood Farm,Variable Costs,Herbicides,Completed,Herold (16195),1.2,L,84.64,10/05/2018,4.01,70.532,Wheat Winter,Pingle 71 Ten Acre.Dunston,0.299,Dunston,2019
Wood Farm,Variable Costs,Herbicides,Completed,Nevada (17349),12.611,L,273.2,05/06/2019,16.87,21.664,Oats Spring,Pingle 72 Pingle Wood.Mascani,0.748,Mascani,2019
Wood Farm,Variable Costs,Herbicides,Completed,Palio (18349),1.206,kg,149.1,3/20/2019,4.01,123.585,Wheat Winter,Pingle 71 Ten Acre.Dunston,0.301,Dunston,2019
Wood Farm,Variable Costs,Herbicides,Completed,Roundup Vista Plus (18002),4.9,L,19.56,10/03/2018,4.01,3.993,Wheat Winter,Pingle 71 Ten Acre.Dunston,1.222,Dunston,2019
Wood Farm,Variable Costs,Herbicides,Completed,Roundup Vista Plus (18002),22,L,87.84,2/21/2019,16.87,3.993,Oats Spring,Pingle 72 Pingle Wood.Mascani,1.304,Mascani,2019
Wood Farm,Variable Costs,Herbicides,Completed,Roundup Vista Plus (18002),16.735,L,66.82,8/21/2019,16.87,3.993,Oats Spring,Pingle 72 Pingle Wood.Mascani,0.992,Mascani,2019
Wood Farm,Variable Costs,Herbicides,Completed,Trooper (13924),8,L,94.87,10/05/2018,4.01,11.859,Wheat Winter,Pingle 71 Ten Acre.Dunston,1.995,Dunston,2019
Wood Farm,Variable Costs,Herbicides,Completed,Xerton (17335),2.364,L,61.46,10/31/2018,4.01,26,Wheat Winter,Pingle 71 Ten Acre.Dunston,0.59,Dunston,2019
,,SUB TOTALS FOR Herbicides,,,,,961.4,,,,,,,,
Wood Farm,Variable Costs,Insecticides,Completed,Colt 10 CS (18708),0.85,L,38.25,04/10/2019,16.87,45,Oats Spring,Pingle 72 Pingle Wood.Mascani,0.05,Mascani,2019
Wood Farm,Variable Costs,Insecticides,Completed,Kingpin (18626),0.751,L,15.77,3/20/2019,4.01,21,Wheat Winter,Pingle 71 Ten Acre.Dunston,0.187,Dunston,2019
Wood Farm,Variable Costs,Insecticides,Completed,Sven (18627),0.648,L,11.86,10/31/2018,4.01,18.3,Wheat Winter,Pingle 71 Ten Acre.Dunston,0.162,Dunston,2019
,,SUB TOTALS FOR Insecticides,,,,,65.89,,,,,,,,
Wood Farm,Variable Costs,Seed / Plants,Completed,Dunston,663,kg,207.82,10/05/2018,4.01,0.313,Wheat Winter,Pingle 71 Ten Acre.Dunston,165.337,Dunston,2019
Wood Farm,Variable Costs,Seed / Plants,Completed,Mascani,2361.8,kg,1090.6,2/24/2019,33.74,0.462,Oats Spring,Pingle 72 Pingle Wood.Mascani,70,Mascani,2019
Wood Farm,Variable Costs,Seed / Plants,Completed,Mycoguard 720,2.807,L,23.25,5/20/2019,4.01,8.282,Wheat Winter,Pingle 71 Ten Acre.Dunston,0.7,Dunston,2019
,,SUB TOTALS FOR Seed / Plants,,,,,1321.67,,,,,,,,
Wood Farm,Variable Costs,Trace Elements,Completed,Headland Multiple Pro,4.042,L,28.2,4/23/2019,4.01,6.977,Wheat Winter,Pingle 71 Ten Acre.Dunston,1.008,Dunston,2019
Wood Farm,Variable Costs,Trace Elements,Completed,Headland Multiple Pro,4.01,L,27.98,5/20/2019,4.01,6.977,Wheat Winter,Pingle 71 Ten Acre.Dunston,1,Dunston,2019
Wood Farm,Variable Costs,Trace Elements,Completed,Magnesium 5%,4.019,L,2.04,06/06/2019,4.01,0.508,Wheat Winter,Pingle 71 Ten Acre.Dunston,1.002,Dunston,2019
Wood Farm,Variable Costs,Trace Elements,Completed,Magnesium 5%,16.867,L,8.57,6/17/2019,16.87,0.508,Oats Spring,Pingle 72 Pingle Wood.Mascani,1,Mascani,2019
Wood Farm,Variable Costs,Trace Elements,Completed,Manganese,3.899,L,2.01,10/31/2018,4.01,0.515,Wheat Winter,Pingle 71 Ten Acre.Dunston,0.972,Dunston,2019
Wood Farm,Variable Costs,Trace Elements,Completed,Manganese,4.553,L,2.34,3/20/2019,4.01,0.515,Wheat Winter,Pingle 71 Ten Acre.Dunston,1.135,Dunston,2019
Wood Farm,Variable Costs,Trace Elements,Completed,Manganese,34,L,17.5,04/10/2019,16.87,0.515,Oats Spring,Pingle 72 Pingle Wood.Mascani,2.015,Mascani,2019
Wood Farm,Variable Costs,Trace Elements,Completed,Manganese,33.734,L,17.36,05/06/2019,16.87,0.515,Oats Spring,Pingle 72 Pingle Wood.Mascani,2,Mascani,2019
Wood Farm,Variable Costs,Trace Elements,Completed,Terrasorb foliar,2.017,L,15.6,3/28/2019,4.01,7.734,Wheat Winter,Pingle 71 Ten Acre.Dunston,0.503,Dunston,2019
Wood Farm,Variable Costs,Trace Elements,Completed,Terrasorb foliar,6.1,L,47.18,4/23/2019,4.01,7.734,Wheat Winter,Pingle 71 Ten Acre.Dunston,1.521,Dunston,2019
Wood Farm,Variable Costs,Trace Elements,Completed,Terrasorb foliar,4.016,L,31.06,5/20/2019,4.01,7.734,Wheat Winter,Pingle 71 Ten Acre.Dunston,1.001,Dunston,2019
,,SUB TOTALS FOR Trace Elements,,,,,199.84,,,,,,,,
,SUB TOTALS FOR Variable Costs,,,,,,6169.92,,,,,,,,
